Rank,Product_name,Ratings,Num_ratings,Num_reviews,DP,MRP,Remarks,Link
844,"Yu Ace (Charcoal Grey, 16 GB)",4,25273,3618,4999,7999,,https://www.flipkart.com/yu-ace-charcoal-grey-16-gb/p/itmfecwf3hzdrgqt?pid=MOBF8HV9WGWFGYEY&srno=b_36_844&otracker=browse&lid=LSTMOBF8HV9WGWFGYEYULSM3D&fm=organic&iid=8a7d4ae3-a052-4a45-bdd5-9b85fd4e67a3.MOBF8HV9WGWFGYEY.SEARCH&ssid=fg14w43wxc0000001566802451166
845,"Moto G6 (Indigo Black, 32 GB)",4.2,1065,98,8850,11390,,https://www.flipkart.com/moto-g6-indigo-black-32-gb/p/itmf5wxe8ahnzkqz?pid=MOBF5WK3CJAGXPHV&srno=b_36_845&otracker=browse&lid=LSTMOBF5WK3CJAGXPHVDXLVRY&fm=organic&iid=7c598501-9a65-4016-b303-b309de39986d.MOBF5WK3CJAGXPHV.SEARCH&ssid=fg14w43wxc0000001566802451166
846,"Samsung Galaxy A7 (Black, 64 GB)",4.4,11912,1254,15990,22300,,https://www.flipkart.com/samsung-galaxy-a7-black-64-gb/p/itmf9bt8z7frjfnz?pid=MOBF9BT8GMB9HPRR&srno=b_36_846&otracker=browse&lid=LSTMOBF9BT8GMB9HPRRJYPKEK&fm=organic&iid=fbc7e512-ebf7-4a72-afeb-1ae6d5860ad1.MOBF9BT8GMB9HPRR.SEARCH&ssid=fg14w43wxc0000001566802451166
847,"Panasonic P85 NXT (Gold, 16 GB)",3.9,3078,353,4889,4999,,https://www.flipkart.com/panasonic-p85-nxt-gold-16-gb/p/itmfdt2ttekh5m8w?pid=MOBFDV8KFARGYF5J&srno=b_36_847&otracker=browse&lid=LSTMOBFDV8KFARGYF5JW43HON&fm=organic&iid=16ce5f95-5b16-431c-8734-6dd19e01ca2e.MOBFDV8KFARGYF5J.SEARCH&ssid=fg14w43wxc0000001566802451166
848,"Panasonic P85 NXT (Blue, 16 GB)",3.9,3078,353,4889,4999,,https://www.flipkart.com/panasonic-p85-nxt-blue-16-gb/p/itmfdt2ttekh5m8w?pid=MOBFDV8K346K6RW7&srno=b_36_848&otracker=browse&lid=LSTMOBFDV8K346K6RW7JHOF9Z&fm=organic&iid=bbf76f27-d987-4fb8-b2de-2c60459129cd.MOBFDV8K346K6RW7.SEARCH&ssid=fg14w43wxc0000001566802451166
849,"Redmi 5 (Black, 32 GB)",4.3,5702,491,8149,9999,,https://www.flipkart.com/redmi-5-black-32-gb/p/itmfg9uuxztrzvdd?pid=MOBF4N82XAHQV9BU&srno=b_36_849&otracker=browse&lid=LSTMOBF4N82XAHQV9BU52MHWH&fm=organic&iid=e9a9fadc-f8ca-42c8-bd59-1943b04dc149.MOBF4N82XAHQV9BU.SEARCH&ssid=fg14w43wxc0000001566802451166
850,"STK Life Plus S (Grey, 32 GB)",3.7,154,19,3730,7499,,https://www.flipkart.com/stk-life-plus-s-grey-32-gb/p/itmf3cg6shmcw7he?pid=MOBF36T7SJ4G4CD2&srno=b_36_850&otracker=browse&lid=LSTMOBF36T7SJ4G4CD2PTQXHT&fm=organic&iid=ea1bd150-671d-4755-ba49-403a1bb093da.MOBF36T7SJ4G4CD2.SEARCH&ssid=fg14w43wxc0000001566802451166
851,"Lenovo A5 (Black, 32 GB)",4,7911,819,6999,7999,,https://www.flipkart.com/lenovo-a5-black-32-gb/p/itmf9wa8serrmheg?pid=MOBF9WA8PBG8QF2G&srno=b_36_851&otracker=browse&lid=LSTMOBF9WA8PBG8QF2GDYEQPV&fm=organic&iid=8d2a29fb-587d-471e-a8da-f4a5b1b00e47.MOBF9WA8PBG8QF2G.SEARCH&ssid=fg14w43wxc0000001566802451166
852,"Forme Surprise P10 (Black & Silver, 4 GB)",2.9,23,3,2199,,,https://www.flipkart.com/forme-surprise-p10-black-silver-4-gb/p/itmebm5asrqnw7ye?pid=MOBE2HYGQP8ZHDV3&srno=b_36_852&otracker=browse&lid=LSTMOBE2HYGQP8ZHDV37KNFKT&fm=organic&iid=ce7f858b-3c37-458a-93bf-525a7955bc0e.MOBE2HYGQP8ZHDV3.SEARCH&ssid=fg14w43wxc0000001566802451166
853,"Micromax Canvas 2 Plus (Jet Black, 32 GB)",3.9,149,29,5840,10999,,https://www.flipkart.com/micromax-canvas-2-plus-jet-black-32-gb/p/itmf943zdxvzj84r?pid=MOBF925PBZQZC6SA&srno=b_36_853&otracker=browse&lid=LSTMOBF925PBZQZC6SAB50FH0&fm=organic&iid=f3d9bb2a-289d-463c-9fe1-2a1dfd6c76e6.MOBF925PBZQZC6SA.SEARCH&ssid=fg14w43wxc0000001566802451166
854,"Forme P6 (White, 4 GB)",3.3,28,3,3999,,,https://www.flipkart.com/forme-p6-white-4-gb/p/itme2hyg8gbqc4kd?pid=MOBE2HYGEX3DCEKK&srno=b_36_854&otracker=browse&lid=LSTMOBE2HYGEX3DCEKK6R3NVX&fm=organic&iid=c4ac1206-08f1-4f18-bcc6-1550daa9e2a7.MOBE2HYGEX3DCEKK.SEARCH&ssid=fg14w43wxc0000001566802451166
855,"Mobiistar E1 Selfie (Black, 32 GB)",3.8,252,23,5329,9199,,https://www.flipkart.com/mobiistar-e1-selfie-black-32-gb/p/itmf9p7fvh4dhshk?pid=MOBF9Z84PNUGKBPB&srno=b_36_855&otracker=browse&lid=LSTMOBF9Z84PNUGKBPBDENWVH&fm=organic&iid=e75ba435-a3a4-40db-a6b6-da307f4014af.MOBF9Z84PNUGKBPB.SEARCH&ssid=fg14w43wxc0000001566802451166
856,"Mobiistar E1 Selfie (Gold, 32 GB)",3.8,252,23,5499,6999,,https://www.flipkart.com/mobiistar-e1-selfie-gold-32-gb/p/itmf9p7fvh4dhshk?pid=MOBF9Z92KM9NGE7Y&srno=b_36_856&otracker=browse&lid=LSTMOBF9Z92KM9NGE7YWZRM9G&fm=organic&iid=b5c35816-6579-4f12-a9de-01a4031353e7.MOBF9Z92KM9NGE7Y.SEARCH&ssid=fg14w43wxc0000001566802451166
857,"Micromax Bharat 2 Plus (Black, 8 GB)",3.7,1240,151,2999,4490,,https://www.flipkart.com/micromax-bharat-2-plus-black-8-gb/p/itmey7v5cjqeryez?pid=MOBFGD4SGFZYQZBH&srno=b_36_857&otracker=browse&lid=LSTMOBFGD4SGFZYQZBHF2DDTL&fm=organic&iid=e65b4b95-51b9-4df6-be81-4cf79940f2f8.MOBFGD4SGFZYQZBH.SEARCH&ssid=fg14w43wxc0000001566802451166
858,"Redmi Note 5 Pro (Black, 64 GB)",4.5,233903,23932,13999,16999,,https://www.flipkart.com/redmi-note-5-pro-black-64-gb/p/itmf2fc3qjzftfch?pid=MOBF28FTKDWY5EHE&srno=b_36_858&otracker=browse&lid=LSTMOBF28FTKDWY5EHEWLTAYU&fm=organic&iid=5f35a8f5-1fe9-4413-93ac-eb62c8810742.MOBF28FTKDWY5EHE.SEARCH&ssid=fg14w43wxc0000001566802451166
859,"Forme Surprise P10 (White, 4 GB)",2.9,23,3,2199,,,https://www.flipkart.com/forme-surprise-p10-white-4-gb/p/itmeb9ckwuxsdsfp?pid=MOBDXGVCCAVUXGAF&srno=b_36_859&otracker=browse&lid=LSTMOBDXGVCCAVUXGAFOQVXZU&fm=organic&iid=0a4ab3db-ce97-4ab8-a424-ac9eb0375612.MOBDXGVCCAVUXGAF.SEARCH&ssid=fg14w43wxc0000001566802451166
860,"Forme P9 Plus (Black, 512 MB)",,,,1959,,,https://www.flipkart.com/forme-p9-plus-black-512-mb/p/itmdxh2gf4mkb95g?pid=MOBDXH2GM8PYNR7H&srno=b_36_860&otracker=browse&lid=LSTMOBDXH2GM8PYNR7H0JXKPZ&fm=organic&iid=fb6f876f-35a6-47c6-a303-2c5bbfea5060.MOBDXH2GM8PYNR7H.SEARCH&ssid=fg14w43wxc0000001566802451166
861,"Adcom Thunder A50 (White, 512 MB)",2.4,9,3,2199,,,https://www.flipkart.com/adcom-thunder-a50-white-512-mb/p/itme8apwqybugvwc?pid=MOBE38HGPNS745AY&srno=b_36_861&otracker=browse&lid=LSTMOBE38HGPNS745AYLH21PV&fm=organic&iid=0dcddf89-4b4a-44c9-8505-8ff7f1206a84.MOBE38HGPNS745AY.SEARCH&ssid=fg14w43wxc0000001566802451166
862,"Forme Forever F520 (Blue, 4 GB)",3.3,125,24,2148,,,https://www.flipkart.com/forme-forever-f520-blue-4-gb/p/itme6gfpge5hhgny?pid=MOBE2H4PBUYVUXNT&srno=b_36_862&otracker=browse&lid=LSTMOBE2H4PBUYVUXNTPRBPWH&fm=organic&iid=2d41f1ac-7317-4608-bfc8-c58c0dd6f243.MOBE2H4PBUYVUXNT.SEARCH&ssid=fg14w43wxc0000001566802451166
863,"POCO F1 by Xiaomi (Graphite Black, 256 GB)",4.6,11148,1473,22999,30999,,https://www.flipkart.com/poco-f1-xiaomi-graphite-black-256-gb/p/itmf8qpcrwtftp8q?pid=MOBF85V7XH4YJVAP&srno=b_36_863&otracker=browse&lid=LSTMOBF85V7XH4YJVAPYR7ZQI&fm=organic&iid=f3490092-0160-4c4b-b0c5-71bbb6747155.MOBF85V7XH4YJVAP.SEARCH&ssid=fg14w43wxc0000001566802451166
864,"Honor View 20 (sapphire blue, 128 GB)",4.5,8,2,24990,42999,,https://www.flipkart.com/honor-view-20-sapphire-blue-128-gb/p/itmfhfykze5eduyw?pid=MOBFHFAF4PQ9PFUX&srno=b_36_864&otracker=browse&lid=LSTMOBFHFAF4PQ9PFUX3QIQMY&fm=organic&iid=022e4ceb-5f36-417c-8de6-7a4d4e48458f.MOBFHFAF4PQ9PFUX.SEARCH&ssid=fg14w43wxc0000001566802451166
865,"Samsung Galaxy A70 (Blue, 128 GB)",4.3,2824,388,28990,30900,,https://www.flipkart.com/samsung-galaxy-a70-blue-128-gb/p/itmffhc74ycjv8vh?pid=MOBFFHC7Z2KGSGH3&srno=b_37_865&otracker=browse&lid=LSTMOBFFHC7Z2KGSGH38KBYF3&fm=organic&iid=c0a9accc-916f-460f-ba82-5cc227529bb7.MOBFFHC7Z2KGSGH3.SEARCH&ssid=vwlzh64c4w0000001566802454377
866,"Karbonn Platinum P9 (Stary Black Blue, 16 GB)",4,56,9,4606,7999,,https://www.flipkart.com/karbonn-platinum-p9-stary-black-blue-16-gb/p/itmfhd3tcffg7q9z?pid=MOBFHDYBQMBYQ5FN&srno=b_37_866&otracker=browse&lid=LSTMOBFHDYBQMBYQ5FNMQACKM&fm=organic&iid=7881671c-f841-421f-b7d3-afb4a03b82f4.MOBFHDYBQMBYQ5FN.SEARCH&ssid=vwlzh64c4w0000001566802454377
867,"Panasonic P95 (Gold, 16 GB)",3.8,15370,2292,3986,6490,,https://www.flipkart.com/panasonic-p95-gold-16-gb/p/itmf6fhhftnprvs3?pid=MOBF6FHHHGFEAW7U&srno=b_37_867&otracker=browse&lid=LSTMOBF6FHHHGFEAW7UYL9Z4P&fm=organic&iid=7f47fd62-f15e-493b-8060-806d94270954.MOBF6FHHHGFEAW7U.SEARCH&ssid=vwlzh64c4w0000001566802454377
868,"Micromax Superfone Lite A75 (Charcoal Black, 190 MB)",3.8,171,63,9999,,,https://www.flipkart.com/micromax-superfone-lite-a75-charcoal-black-190-mb/p/itmdv6expydtsgxj?pid=MOBD4RN8TGEGBEK3&srno=b_37_868&otracker=browse&lid=LSTMOBD4RN8TGEGBEK3QWHV2P&fm=organic&iid=46c83f4d-01e7-4125-9779-c2fc57909d5e.MOBD4RN8TGEGBEK3.SEARCH&ssid=vwlzh64c4w0000001566802454377
869,"Samsung Galaxy M40 (Midnight Blue, 128 GB)",4.1,14,1,21149,21490,,https://www.flipkart.com/samsung-galaxy-m40-midnight-blue-128-gb/p/itm513f46929acd2?pid=MOBFGREWXSH4CMD8&srno=b_37_869&otracker=browse&lid=LSTMOBFGREWXSH4CMD8F9LAXC&fm=organic&iid=ff6c6f77-57e5-4f18-a0fe-89e0a2bc3d88.MOBFGREWXSH4CMD8.SEARCH&ssid=vwlzh64c4w0000001566802454377
870,"Samsung Galaxy M40 (Seawater Blue, 128 GB)",4.1,14,1,21188,21490,,https://www.flipkart.com/samsung-galaxy-m40-seawater-blue-128-gb/p/itm513f46929acd2?pid=MOBFG83KGXJSBEWY&srno=b_37_870&otracker=browse&lid=LSTMOBFG83KGXJSBEWYKF5OMW&fm=organic&iid=741b9ba6-14e1-46f3-b057-b4b1f8b9403c.MOBFG83KGXJSBEWY.SEARCH&ssid=vwlzh64c4w0000001566802454377
871,"Forme Onion K806 (Black, 4 GB)",3.9,50,18,4999,,,https://www.flipkart.com/forme-onion-k806-black-4-gb/p/itmeuycwxsfyy8yv?pid=MOBDXHABZMYZT2NQ&srno=b_37_871&otracker=browse&lid=LSTMOBDXHABZMYZT2NQVXLD8U&fm=organic&iid=b071ca29-542b-40c1-a69f-d40b8b67f8f5.MOBDXHABZMYZT2NQ.SEARCH&ssid=vwlzh64c4w0000001566802454377
872,"Karbonn A2Plus (Black, 180 MB)",3.4,115,41,5990,,,https://www.flipkart.com/karbonn-a2plus-black-180-mb/p/itmeuyd8z2qwvzcz?pid=MOBDKY4ZR3PMTJFU&srno=b_37_872&otracker=browse&lid=LSTMOBDKY4ZR3PMTJFUBXRHVC&fm=organic&iid=687fc928-55a0-42a2-bd87-0407adcbf497.MOBDKY4ZR3PMTJFU.SEARCH&ssid=vwlzh64c4w0000001566802454377
873,"Asus ZenFone Max M1 (Black, 32 GB)",4.1,112012,13955,6499,8999,,https://www.flipkart.com/asus-zenfone-max-m1-black-32-gb/p/itmfd9gq5x4khdef?pid=MOBF9FGSWNQNH3YZ&srno=b_37_873&otracker=browse&lid=LSTMOBF9FGSWNQNH3YZWLEFDB&fm=organic&iid=9f8d164b-6570-43d9-8ad6-343a651ddc62.MOBF9FGSWNQNH3YZ.SEARCH&ssid=vwlzh64c4w0000001566802454377
874,"Micromax Superfone Ninja2 A56 (Blue, 150 MB)",4,84,27,6199,,,https://www.flipkart.com/micromax-superfone-ninja2-a56-blue-150-mb/p/itmdb8yraar3pqnw?pid=MOBDB8UFAA2HZXMZ&srno=b_37_874&otracker=browse&lid=LSTMOBDB8UFAA2HZXMZL00M0Z&fm=organic&iid=83bde94c-a9ec-4088-85ae-3dddd5b79233.MOBDB8UFAA2HZXMZ.SEARCH&ssid=vwlzh64c4w0000001566802454377
875,"OPPO Reno 10x Zoom (Ocean Green, 128 GB)",4.6,2191,478,39990,41990,,https://www.flipkart.com/oppo-reno-10x-zoom-ocean-green-128-gb/p/itmfgw7vk4eebbhc?pid=MOBFGPMN5WXCWHAK&srno=b_37_875&otracker=browse&lid=LSTMOBFGPMN5WXCWHAKGZHDQW&fm=organic&iid=2036ceb1-d4eb-4ee8-946b-d7f9b3ed5489.MOBFGPMN5WXCWHAK.SEARCH&ssid=vwlzh64c4w0000001566802454377
876,"OPPO Reno 10x Zoom (Jet Black, 256 GB)",4.6,192,48,49990,55990,,https://www.flipkart.com/oppo-reno-10x-zoom-jet-black-256-gb/p/itmfgw7vk4eebbhc?pid=MOBFGPMN93AUE2ZA&srno=b_37_876&otracker=browse&lid=LSTMOBFGPMN93AUE2ZA22U15J&fm=organic&iid=84964a22-7c00-45d0-a09d-b39e93e7944d.MOBFGPMN93AUE2ZA.SEARCH&ssid=vwlzh64c4w0000001566802454377
877,"OPPO Reno 10x Zoom (Ocean Green, 256 GB)",4.6,192,48,49990,55990,,https://www.flipkart.com/oppo-reno-10x-zoom-ocean-green-256-gb/p/itmfgw7vk4eebbhc?pid=MOBFGPMNEHYGKC4J&srno=b_37_877&otracker=browse&lid=LSTMOBFGPMNEHYGKC4JSVAOZM&fm=organic&iid=9c8717d6-2273-4824-a568-62d4abe2ff2e.MOBFGPMNEHYGKC4J.SEARCH&ssid=vwlzh64c4w0000001566802454377
878,"Nokia 6.1 Plus (Black, 64 GB)",4.3,159178,21720,12999,17600,,https://www.flipkart.com/nokia-6-1-plus-black-64-gb/p/itmf8r36g9gfpafg?pid=MOBF8FCFB9KWUTVQ&srno=b_37_878&otracker=browse&lid=LSTMOBF8FCFB9KWUTVQCQ7AWU&fm=organic&iid=bb5e52f0-51b7-4e73-8c31-8596a13690b6.MOBF8FCFB9KWUTVQ.SEARCH&ssid=vwlzh64c4w0000001566802454377
879,"Nokia 6.1 Plus (White, 64 GB)",4.3,159178,21720,12999,17600,,https://www.flipkart.com/nokia-6-1-plus-white-64-gb/p/itmf8r36g9gfpafg?pid=MOBF8FCFCBD2KYJB&srno=b_37_879&otracker=browse&lid=LSTMOBF8FCFCBD2KYJBNTHRVZ&fm=organic&iid=f7dd6ced-337f-49a9-bea4-0b2b668b3f67.MOBF8FCFCBD2KYJB.SEARCH&ssid=vwlzh64c4w0000001566802454377
880,"Nokia 6.1 Plus (Blue, 64 GB)",4.3,159178,21720,12999,17600,,https://www.flipkart.com/nokia-6-1-plus-blue-64-gb/p/itmf8r36g9gfpafg?pid=MOBF8FCFZJRRWHKG&srno=b_37_880&otracker=browse&lid=LSTMOBF8FCFZJRRWHKGTGGNRT&fm=organic&iid=cb37bb02-ff24-40fa-9661-ba7ea6761145.MOBF8FCFZJRRWHKG.SEARCH&ssid=vwlzh64c4w0000001566802454377
881,"Nokia 2.2 (Black, 16 GB)",4,705,66,6999,8599,,https://www.flipkart.com/nokia-2-2-black-16-gb/p/itmfh54wugmpgpg9?pid=MOBFH54VXZVD9A6P&srno=b_37_881&otracker=browse&lid=LSTMOBFH54VXZVD9A6P1SZ8WY&fm=organic&iid=b6a52b52-171a-4aac-9349-521a87c96282.MOBFH54VXZVD9A6P.SEARCH&ssid=vwlzh64c4w0000001566802454377
882,"Micromax Smarty 4.0 (White, 2 GB)",4.3,100,40,6599,,,https://www.flipkart.com/micromax-smarty-4-0-white-2-gb/p/itmdg3ctgbnhxpbb?pid=MOBDG3CSFZJRPMZG&srno=b_37_882&otracker=browse&lid=LSTMOBDG3CSFZJRPMZGLVMMEJ&fm=organic&iid=9785ae12-8b9a-4f11-b457-40fb45140e08.MOBDG3CSFZJRPMZG.SEARCH&ssid=vwlzh64c4w0000001566802454377
883,"Coolpad Cool 3 (Teal Green, 16 GB)",3.8,4585,520,5840,6999,,https://www.flipkart.com/coolpad-cool-3-teal-green-16-gb/p/itmff3249ysfyh54?pid=MOBFF73FAQZVNH9F&srno=b_37_883&otracker=browse&lid=LSTMOBFF73FAQZVNH9FVFLKI1&fm=organic&iid=a333f1a5-0bc7-4067-8ad9-15caf4809ee6.MOBFF73FAQZVNH9F.SEARCH&ssid=vwlzh64c4w0000001566802454377
884,"Coolpad Cool 3 (indigo, 64 GB)",3.1,107,7,7760,8999,,https://www.flipkart.com/coolpad-cool-3-indigo-64-gb/p/itmff3249ysfyh54?pid=MOBFG824DG4S6RZN&srno=b_37_884&otracker=browse&lid=LSTMOBFG824DG4S6RZNRYLC2D&fm=organic&iid=b9af2d28-7c46-4948-b0da-be4d34d7ebd3.MOBFG824DG4S6RZN.SEARCH&ssid=vwlzh64c4w0000001566802454377
885,"Coolpad Cool 3 (Ruby Black, 64 GB)",3.1,107,7,7999,9999,,https://www.flipkart.com/coolpad-cool-3-ruby-black-64-gb/p/itmff3249ysfyh54?pid=MOBFG824HJNHHRFD&srno=b_37_885&otracker=browse&lid=LSTMOBFG824HJNHHRFDONCXM7&fm=organic&iid=6f56408e-6469-4419-baab-322e91bd915d.MOBFG824HJNHHRFD.SEARCH&ssid=vwlzh64c4w0000001566802454377
886,"Kara Mega 2 (4G Volte) (Gold, 16 GB)",2.5,4,2,5999,,,https://www.flipkart.com/kara-mega-2-4g-volte-gold-16-gb/p/itmetmhqvxtvzzgw?pid=MOBETMHQAQA658TN&srno=b_37_886&otracker=browse&lid=LSTMOBETMHQAQA658TNH7BHJU&fm=organic&iid=729cdf92-89f8-4881-b23b-76d8fb9a83b2.MOBETMHQAQA658TN.SEARCH&ssid=vwlzh64c4w0000001566802454377
887,"Forme Forever F520 (Purple, 4 GB)",3.3,125,24,2148,,,https://www.flipkart.com/forme-forever-f520-purple-4-gb/p/itmeuycwmdazzhjx?pid=MOBE2H4PCTZF3FYX&srno=b_37_887&otracker=browse&lid=LSTMOBE2H4PCTZF3FYX1JUAOX&fm=organic&iid=78bbfb14-4601-46ed-b395-a448cdd025cb.MOBE2H4PCTZF3FYX.SEARCH&ssid=vwlzh64c4w0000001566802454377
888,"Panasonic Eluga Ray 500 (Marine Blue, 32 GB)",3.5,4087,801,6499,6929,,https://www.flipkart.com/panasonic-eluga-ray-500-marine-blue-32-gb/p/itmexhhkngfxbfsz?pid=MOBEXHHKEBZWEGYT&srno=b_37_888&otracker=browse&lid=LSTMOBEXHHKEBZWEGYTJNMYRE&fm=organic&iid=99b36852-966b-4dce-879a-0a05c0c72e29.MOBEXHHKEBZWEGYT.SEARCH&ssid=vwlzh64c4w0000001566802454377
889,"Karbonn Titanium S21 (Blue, 4 GB)",3.5,28,0,4000,,,https://www.flipkart.com/karbonn-titanium-s21-blue-4-gb/p/itmeegf6fgyphgyz?pid=MOBEEGF62UWWYCFN&srno=b_38_889&otracker=browse&lid=LSTMOBEEGF62UWWYCFNYHYLUS&fm=organic&iid=58a7f077-d5dc-45f7-a97d-876409e8c670.MOBEEGF62UWWYCFN.SEARCH&ssid=1l4v1fneq80000001566802457390
890,"Micromax Aisha A52 (Yellow, 160 MB)",4.5,344,125,6999,,,https://www.flipkart.com/micromax-aisha-a52-yellow-160-mb/p/itmevt7zguavgwgw?pid=MOBDB5KPUWRXZW7J&srno=b_38_890&otracker=browse&lid=LSTMOBDB5KPUWRXZW7JTNR9QG&fm=organic&iid=0b3a6e71-b046-474a-bc95-46bf345e8a55.MOBDB5KPUWRXZW7J.SEARCH&ssid=1l4v1fneq80000001566802457390
891,"Apple iPhone 7 (Gold, 32 GB)",4.5,56809,6714,36999,39900,,https://www.flipkart.com/apple-iphone-7-gold-32-gb/p/itmen6daf99nhhjz?pid=MOBEMK62HZHC6TFU&srno=b_38_891&otracker=browse&lid=LSTMOBEMK62HZHC6TFUHGVQFY&fm=organic&iid=e16a573f-b320-4dad-bc8a-342e8c4cda18.MOBEMK62HZHC6TFU.SEARCH&ssid=1l4v1fneq80000001566802457390
892,"Samsung Galaxy M40 (Midnight Blue, 128 GB)",4.1,14,1,21149,21490,,https://www.flipkart.com/samsung-galaxy-m40-midnight-blue-128-gb/p/itm513f46929acd2?pid=MOBFGREWXSH4CMD8&srno=b_38_892&otracker=browse&lid=LSTMOBFGREWXSH4CMD8F9LAXC&fm=organic&iid=53b5cc83-e55a-49a5-906c-6a7351c8a512.MOBFGREWXSH4CMD8.SEARCH&ssid=1l4v1fneq80000001566802457390
893,"Panasonic Eluga Z1 Pro (Black, 64 GB)",4.2,4234,637,7490,12990,,https://www.flipkart.com/panasonic-eluga-z1-pro-black-64-gb/p/itmfdzwkt7xtdcee?pid=MOBFDZWKMV5WHHTK&srno=b_38_893&otracker=browse&lid=LSTMOBFDZWKMV5WHHTKDGOINC&fm=organic&iid=a564529a-d30d-48d4-92a9-dcaccd9c5825.MOBFDZWKMV5WHHTK.SEARCH&ssid=1l4v1fneq80000001566802457390
894,"Forme Forever (Pink, 4 GB)",2.6,11,4,2148,,,https://www.flipkart.com/forme-forever-pink-4-gb/p/itmeuycwvehdgrkj?pid=MOBE47ZFPPH7P53U&srno=b_38_894&otracker=browse&lid=LSTMOBE47ZFPPH7P53UFANLE6&fm=organic&iid=22e08f52-8fa2-4511-870c-76a236522edf.MOBE47ZFPPH7P53U.SEARCH&ssid=1l4v1fneq80000001566802457390
895,"Forme Forever (Dark Pink, 4 GB)",2.6,11,4,2099,,,https://www.flipkart.com/forme-forever-dark-pink-4-gb/p/itmeuycwvehdgrkj?pid=MOBE7DQRFV7J5CF2&srno=b_38_895&otracker=browse&lid=LSTMOBE7DQRFV7J5CF2LYNEPO&fm=organic&iid=d27c3f0f-309c-4a47-ac2d-16b553b655de.MOBE7DQRFV7J5CF2.SEARCH&ssid=1l4v1fneq80000001566802457390
896,"Apple iPhone 7 Plus (Black, 32 GB)",4.6,8871,1339,48999,49900,,https://www.flipkart.com/apple-iphone-7-plus-black-32-gb/p/itmen6davhyetcwf?pid=MOBEMK6289R7UFQH&srno=b_38_896&otracker=browse&lid=LSTMOBEMK6289R7UFQHATZSZL&fm=organic&iid=bc6e1fa6-8c00-4c91-a783-8631942182f4.MOBEMK6289R7UFQH.SEARCH&ssid=1l4v1fneq80000001566802457390
897,"Karbonn Titanium S29 Elite (White, 4 GB)",3.9,59,5,5299,,,https://www.flipkart.com/karbonn-titanium-s29-elite-white-4-gb/p/itmefyx3uujrggyx?pid=MOBEFYX347GVCG5C&srno=b_38_897&otracker=browse&lid=LSTMOBEFYX347GVCG5COIRLH4&fm=organic&iid=5d4555b7-a68f-4762-ba28-ccdd83e4eac1.MOBEFYX347GVCG5C.SEARCH&ssid=1l4v1fneq80000001566802457390
898,"Intex Aqua Turbo 4G (White, 8 GB)",3.5,125,22,5699,,,https://www.flipkart.com/intex-aqua-turbo-4g-white-8-gb/p/itmef5z3mzgkgaux?pid=MOBEF5Z3GHXEBYAU&srno=b_38_898&otracker=browse&lid=LSTMOBEF5Z3GHXEBYAUTIKETM&fm=organic&iid=ecce686c-4ecf-4fbc-a056-a1fd1d5307b0.MOBEF5Z3GHXEBYAU.SEARCH&ssid=1l4v1fneq80000001566802457390
899,"Yu Yunique 2 Plus (Champagne, 16 GB)",3.8,3180,494,3999,7999,,https://www.flipkart.com/yu-yunique-2-plus-champagne-16-gb/p/itmeww9jyzwjuvwh?pid=MOBEWW8FEMT7AGFW&srno=b_38_899&otracker=browse&lid=LSTMOBEWW8FEMT7AGFWIKGF9H&fm=organic&iid=893df9d2-dea9-450c-ad22-d56ecac36667.MOBEWW8FEMT7AGFW.SEARCH&ssid=1l4v1fneq80000001566802457390
900,"Yu Yunique 2 Plus (Coal Black, 16 GB)",3.8,3180,494,3999,7999,,https://www.flipkart.com/yu-yunique-2-plus-coal-black-16-gb/p/itmeww9jyzwjuvwh?pid=MOBEWW8FF4RACNNP&srno=b_38_900&otracker=browse&lid=LSTMOBEWW8FF4RACNNP1RKHLE&fm=organic&iid=7d57f9d3-4c1c-46bc-a9bd-c42f6bb01bd9.MOBEWW8FF4RACNNP.SEARCH&ssid=1l4v1fneq80000001566802457390
901,"I Kall K4 (Blue, 16 GB)",3.4,349,33,3799,5999,,https://www.flipkart.com/kall-k4-blue-16-gb/p/itmfggwpfhzgf668?pid=MOBFGBHHUGSZHF2W&srno=b_38_901&otracker=browse&lid=LSTMOBFGBHHUGSZHF2WRIORCG&fm=organic&iid=2d6a1710-e614-4f44-9a5f-bce4d168639d.MOBFGBHHUGSZHF2W.SEARCH&ssid=1l4v1fneq80000001566802457390
902,"I Kall K4 (Golden, 16 GB)",3.4,349,33,3549,5999,,https://www.flipkart.com/kall-k4-golden-16-gb/p/itmfggwpfhzgf668?pid=MOBFGGUBHEKJ36MH&srno=b_38_902&otracker=browse&lid=LSTMOBFGGUBHEKJ36MHHAIKIT&fm=organic&iid=c0bd513c-8795-4839-8a75-8f8f80b04a97.MOBFGGUBHEKJ36MH.SEARCH&ssid=1l4v1fneq80000001566802457390
903,"Redmi 6 Pro (Lake Blue, 64 GB)",4.3,5815,412,10430,10980,,https://www.flipkart.com/redmi-6-pro-lake-blue-64-gb/p/itmfdswrffgpqv7z?pid=MOBFBH5TN3NGYZFW&srno=b_38_903&otracker=browse&lid=LSTMOBFBH5TN3NGYZFWU9A9HU&fm=organic&iid=4a7ea1ff-ded9-4bc0-94c1-df715013cc28.MOBFBH5TN3NGYZFW.SEARCH&ssid=1l4v1fneq80000001566802457390
